,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
66654,1F8FDD3BC2D86ABB,classic_bike,2021-01-01 04:58:13,2021-01-01 05:14:48,4th St & K St NW,31642.0,20th & O St NW / Dupont South,31234.0,38.90240556584194,-77.01600551605225,38.908905,-77.04478,casual
66090,312831E0290C884F,classic_bike,2021-01-01 05:02:27,2021-01-01 05:05:38,14th & Harvard St NW,31105.0,14th & Otis Pl NW,31131.0,38.9268,-77.0322,38.934405,-77.032687,member
34494,B30D77073BDE2274,electric_bike,2021-01-01 05:10:44,2021-01-01 05:22:59,12th St & Pennsylvania Ave SE,31644.0,New Jersey Ave & N St NW/Dunbar HS,31636.0,38.88248266666667,-76.990114,38.90737833333333,-77.0153305,casual
34543,46712FD0C169B3BF,docked_bike,2021-01-01 05:21:14,2021-01-01 05:35:17,11th & Girard St NW,31126.0,New Jersey Ave & N St NW/Dunbar HS,31636.0,38.925636,-77.027112,38.907333,-77.01536,casual
34464,B2A4E367C4D7E34F,docked_bike,2021-01-01 05:21:20,2021-01-01 05:35:23,11th & Girard St NW,31126.0,New Jersey Ave & N St NW/Dunbar HS,31636.0,38.925636,-77.027112,38.907333,-77.01536,casual
73697,B7BCE03432E925B1,classic_bike,2021-01-01 05:25:57,2021-01-01 05:34:17,15th & W St NW,31125.0,New Hampshire Ave & 24th St NW,31275.0,38.9190185,-77.034449,38.901755,-77.051084,member
69010,2AA4C1B0B7CC16CC,classic_bike,2021-01-01 05:26:41,2021-01-01 05:34:47,Thomas Circle,31241.0,North Capitol St & F St NW,31624.0,38.9059,-77.0325,38.897446,-77.009888,member
7601,E45A4535D3FA9207,classic_bike,2021-01-01 05:34:15,2021-01-01 05:41:02,Columbia Rd & Georgia Ave NW,31115.0,10th & U St NW,31111.0,38.92812111132096,-77.02379465103151,38.9172,-77.0259,casual
8052,1A85DB401EE468AB,classic_bike,2021-01-01 05:34:15,2021-01-01 05:43:53,Columbia Rd & Georgia Ave NW,31115.0,10th & U St NW,31111.0,38.92812111132096,-77.02379465103151,38.9172,-77.0259,casual
34238,75549D0F11222C74,electric_bike,2021-01-01 05:34:21,2021-01-01 06:04:04,Massachusetts Ave & 6th St NE,31657.0,Massachusetts Ave & 6th St NE,31657.0,38.892953833333344,-76.998307,38.892941,-76.998283,casual
35625,A078DB1D08029C66,electric_bike,2021-01-01 05:39:38,2021-01-01 06:02:29,36th & Calvert St NW / Glover Park,31304.0,John McCormack Dr & Michigan Ave NE,31502.0,38.92252,-77.07027016666666,38.934647,-76.9955485,casual
75310,9717069186978AB5,classic_bike,2021-01-01 05:40:17,2021-01-01 05:44:40,1st & O St NW,31519.0,8th & O St NW,31281.0,38.908643,-77.012365,38.908640000000005,-77.02277,casual
59946,EDE7053B0B41324F,classic_bike,2021-01-01 06:00:05,2021-01-01 06:05:57,1st & H St NW,31638.0,7th & F St NW / National Portrait Gallery,31232.0,38.900358000000004,-77.012108,38.89728304853854,-77.0221906900406,member
39154,DA5494435694167E,classic_bike,2021-01-01 06:09:40,2021-01-01 06:13:31,4th & M St SW,31108.0,4th & E St SW,31244.0,38.876697,-77.0178975,38.88412,-77.017445,member
37564,4E5B22B2EA77786D,classic_bike,2021-01-01 06:09:41,2021-01-01 06:37:28,17th & Corcoran St NW,31214.0,17th & Corcoran St NW,31214.0,38.9121,-77.0387,38.9121,-77.0387,member
40000,3DA3764F28EF6257,electric_bike,2021-01-01 06:14:33,2021-01-01 06:21:35,15th & Euclid St  NW,31117.0,3000 Connecticut Ave NW / National Zoo,31307.0,38.92338383333333,-77.03506616666667,38.930285,-77.05559699999999,member
3677,90D3CF342437B656,classic_bike,2021-01-01 06:20:01,2021-01-01 06:28:59,2nd St & Seaton Pl NE,31522.0,6th St & Indiana Ave NW,31264.0,38.914751108831155,-77.00356006622314,38.894573,-77.01994,member
33909,DE663F38C51F17D0,classic_bike,2021-01-01 06:20:08,2021-01-01 06:27:47,39th & Calvert St NW / Stoddert,31306.0,C & O Canal & Wisconsin Ave NW,31225.0,38.922649,-77.077271,38.90375,-77.06269,casual
11311,A3A15CEDEA72B4F5,classic_bike,2021-01-01 06:23:14,2021-01-01 06:37:25,Maple & Ritchie Ave,32011.0,Georgia Ave & Piney Branch Rd NW,31414.0,38.983627,-77.006311,38.967504999999996,-77.027976,member
80756,A1596F53BB0DD181,classic_bike,2021-01-01 06:27:30,2021-01-01 06:30:40,14th & Irving St NW,31124.0,14th & Girard St NW,31123.0,38.928552,-77.032224,38.925284000000005,-77.032375,casual
70024,1129543119BA380B,electric_bike,2021-01-01 06:31:08,2021-01-01 07:29:26,14th & Girard St NW,31123.0,15th & Euclid St  NW,31117.0,38.925367666666666,-77.03240983333333,38.92331116666666,-77.0352,casual
58116,50030545DA58E66A,classic_bike,2021-01-01 06:31:33,2021-01-01 06:34:52,15th St & Massachusetts Ave SE,31626.0,Lincoln Park / 13th & East Capitol St NE ,31619.0,38.88732,-76.98356899999999,38.890461,-76.988355,member
75630,DC92305727C6835C,electric_bike,2021-01-01 06:35:10,2021-01-01 06:42:06,Lincoln Park / 13th & East Capitol St NE ,31619.0,New Jersey Ave & F St NW,31655.0,38.890446833333336,-76.98836366666667,38.89719483333333,-77.01155766666666,member
50310,009B490468E25AA6,classic_bike,2021-01-01 06:35:20,2021-01-01 06:51:19,Reservoir Rd & 38th St NW,31325.0,15th & M St NW,31298.0,38.91261359469192,-77.07432264076488,38.905424,-77.034674,casual
46309,2622FE9A35E17481,electric_bike,2021-01-01 06:38:02,2021-01-01 06:47:38,Adams Mill & Columbia Rd NW,31104.0,1st & Washington Hospital Center NW,31507.0,38.923081333333336,-77.0425685,38.928766499999995,-77.01235216666667,member
55274,1FAC41DDAF02EDA4,classic_bike,2021-01-01 06:38:35,2021-01-01 06:40:09,11th & Park Rd NW,31651.0,11th & Kenyon St NW,31102.0,38.93132185874559,-77.02824711799622,38.929464,-77.027822,member
3648,9D54AD03C2C7515F,classic_bike,2021-01-01 06:39:53,2021-01-01 07:15:54,Van Ness Metro / UDC,31300.0,14th & Irving St NW,31124.0,38.944551000000004,-77.063896,38.928552,-77.032224,casual
58201,DE524321888F8641,classic_bike,2021-01-01 06:40:31,2021-01-01 06:56:59,Wilson Blvd & N Troy St,31924.0,Wilson Blvd. & N. Vermont St.,31926.0,38.892556,-77.082089,38.87947660895433,-77.11456328630446,member
11976,F294AF8C9AA1F51F,electric_bike,2021-01-01 06:41:09,2021-01-01 06:46:41,11th & Kenyon St NW,31102.0,1st & Washington Hospital Center NW,31507.0,38.929552,-77.02780883333334,38.928757833333336,-77.0123825,member
10190,0C0E2FBBBC869AF2,classic_bike,2021-01-01 06:44:50,2021-01-01 06:55:50,11th & M St NW,31266.0,14th & Belmont St NW,31119.0,38.9055785,-77.027313,38.921074,-77.031887,member
84116,A24D4CD41E146CEC,electric_bike,2021-01-01 06:49:13,2021-01-01 07:01:37,14th & Irving St NW,31124.0,Eckington Pl & Q St NE,31505.0,38.92860533333333,-77.03229366666666,38.910924,-77.0049865,member
12260,E582824E555DDE96,electric_bike,2021-01-01 06:49:17,2021-01-01 06:56:36,Park Rd & Holmead Pl NW,31602.0,1st & Washington Hospital Center NW,31507.0,38.93081266666667,-77.031458,38.928787666666665,-77.01237566666667,casual
72157,8F5E52E5A31B0747,classic_bike,2021-01-01 06:50:25,2021-01-01 06:55:30,12th & L St NW,31251.0,7th & F St NW / National Portrait Gallery,31232.0,38.903819,-77.0284,38.89728304853854,-77.0221906900406,member
17708,409DADCF1CE7A1FC,classic_bike,2021-01-01 06:52:06,2021-01-01 06:59:33,Good Hope Rd & 14th St SE,31803.0,Good Hope Rd & 14th St SE,31803.0,38.866611,-76.985238,38.866611,-76.985238,member
77630,1251DE1B55079B6F,classic_bike,2021-01-01 06:52:40,2021-01-01 06:55:51,16th & Harvard St NW,31103.0,New Hampshire Ave & T St NW,31229.0,38.926088,-77.036536,38.915544,-77.038252,member
65885,5F7331E86A1101A8,electric_bike,2021-01-01 06:57:46,2021-01-01 07:06:40,Connecticut Ave & Newark St NW / Cleveland Park,31305.0,Massachusetts Ave & Dupont Circle NW,31200.0,38.934290000000004,-77.05796783333334,38.91015266666667,-77.04421966666666,member
9105,4A743E8F2895D37B,classic_bike,2021-01-01 06:58:31,2021-01-01 07:10:17,11th & M St NW,31266.0,25th St & Pennsylvania Ave NW,31237.0,38.9055785,-77.027313,38.903827,-77.053485,casual
100005,396A11E7B693192F,electric_bike,2021-01-01 07:02:56,2021-01-01 07:08:55,18th St & Wyoming Ave NW,31114.0,10th & U St NW,31111.0,38.91878783333333,-77.04155916666667,38.91724083333333,-77.02591133333334,casual
70632,EC67EFC70965369B,classic_bike,2021-01-01 07:05:07,2021-01-01 07:18:54,Eckington Pl & Q St NE,31505.0,Capitol Ave & Kendall St NE,31530.0,38.910971999999994,-77.00495,38.910993,-76.985854,member
93231,680DF9DFBF93BC3D,classic_bike,2021-01-01 07:07:34,2021-01-01 07:15:37,14th & V St NW,31101.0,New Hampshire Ave & 24th St NW,31275.0,38.917764500000004,-77.032096,38.901755,-77.051084,member
73304,877CE89849982F79,electric_bike,2021-01-01 07:16:57,2021-01-01 07:23:12,3000 Connecticut Ave NW / National Zoo,31307.0,Connecticut Ave & R St NW,31299.0,38.9302805,-77.05570283333333,38.9127085,-77.04562183333333,member
53017,8BD43EC5DCF5B863,classic_bike,2021-01-01 07:18:22,2021-01-01 07:27:18,Florida Ave & R St NW,31503.0,14th & V St NW,31101.0,38.9126,-77.0135,38.917764500000004,-77.032096,member
4718,A3B7E2F66467CA90,classic_bike,2021-01-01 07:22:12,2021-01-01 07:26:34,Eads St & 15th St S,31000.0,Eads St & 12th St S,31071.0,38.858971000000004,-77.05323,38.862753000000005,-77.05428,member
5617,4199207112D0294E,electric_bike,2021-01-01 07:24:33,2021-01-01 07:46:24,Old Georgetown Rd & Southwick St,32039.0,Woodglen Dr & Executive Blvd,32078.0,38.999641833333335,-77.10961066666667,39.04302833333333,-77.1133225,casual
93158,B018B50CBAEBC6DB,classic_bike,2021-01-01 07:26:17,2021-01-01 07:38:44,Virginia Ave & 25th St NW,31297.0,Virginia Ave & 25th St NW,31297.0,38.8995,-77.05415500000001,38.8995,-77.05415500000001,casual
94194,F478BDBB29E30904,classic_bike,2021-01-01 07:27:26,2021-01-01 07:31:53,14th & Belmont St NW,31119.0,15th & P St NW,31201.0,38.921074,-77.031887,38.909867999999996,-77.034421,member
69189,3D8E215349D0CC89,classic_bike,2021-01-01 07:33:51,2021-01-01 07:41:06,New Hampshire Ave & T St NW,31229.0,8th & O St NW,31281.0,38.915544,-77.038252,38.908640000000005,-77.02277,member
35416,FB89901C862E1306,classic_bike,2021-01-01 07:34:54,2021-01-01 07:56:43,Columbia Rd & Belmont St NW,31113.0,Wisconsin Ave & Newark St NW,31302.0,38.920669000000004,-77.04368000000001,38.934881,-77.072755,member
63276,96C93E633D5B669E,classic_bike,2021-01-01 07:35:26,2021-01-01 07:38:46,18th & R St NW,31278.0,New Hampshire Ave & Ward Pl NW,31212.0,38.912648,-77.041834,38.90571079190728,-77.04731762409209,casual
28614,7FBC4D4312D328ED,electric_bike,2021-01-01 07:41:07,2021-01-01 08:02:45,1st & Washington Hospital Center NW,31507.0,Grant Circle,31421.0,38.928754833333336,-77.01240816666666,38.9420795,-77.01819683333333,member
29790,B0C041421B340BDE,classic_bike,2021-01-01 07:48:59,2021-01-01 07:55:33,Potomac & Pennsylvania Ave SE,31606.0,4th & M St SE,31652.0,38.8803,-76.9862,38.876751,-77.000736,member
75461,AE4C158561400158,classic_bike,2021-01-01 07:50:03,2021-01-01 09:49:28,4th St & Madison Dr NW,31288.0,Jefferson Memorial,31249.0,38.8904955,-77.0172465,38.879819,-77.037413,member
75489,A753AD2A733A6ABC,classic_bike,2021-01-01 07:50:20,2021-01-01 09:49:34,4th St & Madison Dr NW,31288.0,Jefferson Memorial,31249.0,38.8904955,-77.0172465,38.879819,-77.037413,casual
17639,539AA3BA7769831F,classic_bike,2021-01-01 07:51:06,2021-01-01 08:16:29,Potomac & Pennsylvania Ave SE,31606.0,15th & W St NW,31125.0,38.8803,-76.9862,38.9190185,-77.034449,member
19851,310796FE98C2F31D,classic_bike,2021-01-01 07:57:10,2021-01-01 08:21:34,Wisconsin Ave & Newark St NW,31302.0,Fessenden St & Wisconsin Ave NW,31309.0,38.934881,-77.072755,38.954812,-77.082426,member
67757,6D6EA02C5CB0F040,classic_bike,2021-01-01 07:58:30,2021-01-01 08:01:54,Columbus Circle / Union Station,31623.0,6th & H St NE,31615.0,38.89696,-77.00493,38.899972,-76.998347,member
98198,17CE02F11917CBFD,electric_bike,2021-01-01 08:01:19,2021-01-01 08:14:17,14th & Otis Pl NW,31131.0,3000 Connecticut Ave NW / National Zoo,31307.0,38.934400833333335,-77.03273100000001,38.930294833333335,-77.05552683333333,member
27848,3B8B4FABC55B056F,electric_bike,2021-01-01 08:01:23,2021-01-01 08:18:24,Ballston Metro / Stuart St & 9th St N,31037.0,Lynn St & 19th St North,31014.0,38.88099316666667,-77.11184716666666,38.897614166666656,-77.07107283333333,casual
36751,4EC0751237701D2D,classic_bike,2021-01-01 08:04:06,2021-01-01 08:06:14,New Hampshire Ave & T St NW,31229.0,17th & Corcoran St NW,31214.0,38.915544,-77.038252,38.9121,-77.0387,casual
30154,6ED4E61AA5D20463,classic_bike,2021-01-01 08:04:51,2021-01-01 08:12:56,16th & R St NW,31282.0,15th St & Constitution Ave NW,31321.0,38.912652,-77.036278,38.892244,-77.033234,member
9823,AD51A1E0325286F0,classic_bike,2021-01-01 08:07:26,2021-01-01 08:19:21,11th & O St NW,31286.0,12th & L St NW,31251.0,38.908429999999996,-77.02714,38.903819,-77.0284,member
49615,58F46C207556247E,classic_bike,2021-01-01 08:07:52,2021-01-01 08:14:26,11th & O St NW,31286.0,11th & O St NW,31286.0,38.908429999999996,-77.02714,38.908429999999996,-77.02714,member
7638,B2DFB4D2332EDD44,classic_bike,2021-01-01 08:10:39,2021-01-01 08:37:50,1st & M St NE,31603.0,34th & Water St NW,31314.0,38.905696999999996,-77.005483,38.9037315,-77.06752850000001,member
5043,57FC13BA5AB17A5D,classic_bike,2021-01-01 08:11:01,2021-01-01 08:32:27,12th & Irving St NE,31511.0,4th St & Madison Dr NW,31288.0,38.928644,-76.990955,38.8904955,-77.0172465,member
92811,C1EB38898C0643DD,classic_bike,2021-01-01 08:11:44,2021-01-01 08:42:44,Anacostia Park,31820.0,Anacostia Park,31820.0,38.87335,-76.9834,38.87335,-76.9834,casual
19673,19F73946CD6BCC95,classic_bike,2021-01-01 08:12:29,2021-01-01 08:20:56,Valley Ave & Wheeler Rd SE,31824.0,1st & S Capitol St SE / Oxon Run Trail,31817.0,38.836645781757504,-76.99358886515256,38.824481,-77.00549699999999,casual
98529,C09F7ECDA68EA012,electric_bike,2021-01-01 08:13:16,2021-01-01 08:20:04,Massachusetts Ave & Dupont Circle NW,31200.0,Columbia & Ontario Rd NW,31296.0,38.91012966666667,-77.04420566666667,38.92408183333333,-77.04077633333333,member
7509,5C59E0CB429E10B3,classic_bike,2021-01-01 08:16:44,2021-01-01 08:23:42,17th & Corcoran St NW,31214.0,New Hampshire Ave & T St NW,31229.0,38.9121,-77.0387,38.915544,-77.038252,casual
34411,7255BB2C7580C1BD,classic_bike,2021-01-01 08:18:42,2021-01-01 08:23:04,Eastern Market / 7th & North Carolina Ave SE,31610.0,Massachusetts Ave & 6th St NE,31657.0,38.886952,-76.996806,38.892934000000004,-76.998273,member
17547,6A5E7827C0E60F32,classic_bike,2021-01-01 08:19:01,2021-01-01 08:22:07,Eads St & 15th St S,31000.0,Eads St & 22nd St S,31013.0,38.858971000000004,-77.05323,38.854380515177496,-77.05341160297394,member
22287,93BA15D2C388BECE,classic_bike,2021-01-01 08:21:17,2021-01-01 08:24:41,15th & Euclid St  NW,31117.0,New Hampshire Ave & T St NW,31229.0,38.92333,-77.0352,38.915544,-77.038252,member
35627,5327C6074B4C6F49,classic_bike,2021-01-01 08:21:49,2021-01-01 08:43:56,Fessenden St & Wisconsin Ave NW,31309.0,Wisconsin Ave & Newark St NW,31302.0,38.954812,-77.082426,38.934881,-77.072755,member
75,D0BF15B946A6703D,electric_bike,2021-01-01 08:22:52,2021-01-01 08:28:19,18th St & Rhode Island Ave NE,31510.0,Rhode Island Ave Metro,31516.0,38.926957,-76.97895033333333,38.92066833333333,-76.99577433333333,member
9503,21A32970F1DF2568,classic_bike,2021-01-01 08:24:26,2021-01-01 08:28:23,New Hampshire Ave & T St NW,31229.0,22nd & P ST NW,31285.0,38.915544,-77.038252,38.909394,-77.048728,member
43089,C0A48FDE0A7639D7,classic_bike,2021-01-01 08:26:16,2021-01-01 08:31:14,7th & F St NW / National Portrait Gallery,31232.0,5th & K St NW,31600.0,38.89728304853854,-77.0221906900406,38.903040000000004,-77.01902700000001,member
12577,CCE5197E784152BE,classic_bike,2021-01-01 08:27:30,2021-01-01 08:45:39,1st & N St  SE,31209.0,2nd & G St NE,31639.0,38.8743,-77.0057,38.89967,-77.00366600000001,casual
64810,4176C3047A377CB7,classic_bike,2021-01-01 08:28:55,2021-01-01 08:29:59,M St & New Jersey Ave SE,31208.0,3rd & Tingey St SE,31634.0,38.8763,-77.0037,38.875009999999996,-77.0024,member
90983,024769BE28A4C3B0,classic_bike,2021-01-01 08:29:18,2021-01-01 08:46:12,D St & Maryland Ave NE,31612.0,Washington & Independence Ave SW/HHS,31272.0,38.894758,-76.997114,38.886978000000006,-77.013769,casual
2316,679885FE4D564F09,classic_bike,2021-01-01 08:31:25,2021-01-01 08:44:09,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31523.0,Columbus Circle / Union Station,31623.0,38.915,-77.0078,38.89696,-77.00493,casual
55651,4118CD4A5E7E59E3,classic_bike,2021-01-01 08:31:46,2021-01-01 08:35:40,New Hampshire Ave & Ward Pl NW,31212.0,M St & Pennsylvania Ave NW,31246.0,38.90571079190728,-77.04731762409209,38.905126,-77.056887,member
8015,9F18FC35720357D6,classic_bike,2021-01-01 08:32:15,2021-01-01 08:41:28,8th & O St NW,31281.0,New Hampshire Ave & T St NW,31229.0,38.908640000000005,-77.02277,38.915544,-77.038252,member
77389,91792D8D26DBD8F2,classic_bike,2021-01-01 08:32:50,2021-01-01 08:46:03,4th St & Madison Dr NW,31288.0,4th St & Madison Dr NW,31288.0,38.8904955,-77.0172465,38.8904955,-77.0172465,member
73413,39C6E0F30E656F74,classic_bike,2021-01-01 08:40:01,2021-01-01 08:56:00,5th & K St NW,31600.0,11th & Girard St NW,31126.0,38.903040000000004,-77.01902700000001,38.925636,-77.027112,member
9926,222FA6E2DE837589,classic_bike,2021-01-01 08:41:10,2021-01-01 08:46:58,5th & K St NW,31600.0,12th & L St NW,31251.0,38.903040000000004,-77.01902700000001,38.903819,-77.0284,member
48171,CF1CB31E8C413944,classic_bike,2021-01-01 08:42:10,2021-01-01 09:04:12,1st & M St NE,31603.0,Adams Mill & Columbia Rd NW,31104.0,38.905696999999996,-77.005483,38.922925,-77.04258100000001,casual
4982,37112BC143FE3A77,classic_bike,2021-01-01 08:44:05,2021-01-01 08:50:17,4th & East Capitol St NE,31618.0,4th St & Madison Dr NW,31288.0,38.889955,-77.000349,38.8904955,-77.0172465,member
52173,E0B755F97431EFF9,classic_bike,2021-01-01 08:44:48,2021-01-01 08:51:29,Lamont & Mt Pleasant NW,31107.0,14th & V St NW,31101.0,38.9319,-77.0388,38.917764500000004,-77.032096,member
73908,6919719C1BFEBB0F,classic_bike,2021-01-01 08:45:47,2021-01-01 08:53:12,7th & F St NW / National Portrait Gallery,31232.0,Jefferson Dr & 14th St SW,31247.0,38.89728304853854,-77.0221906900406,38.8885525,-77.032427,member
73771,BABBDE2DAD888B27,classic_bike,2021-01-01 08:45:53,2021-01-01 08:53:10,7th & F St NW / National Portrait Gallery,31232.0,Jefferson Dr & 14th St SW,31247.0,38.89728304853854,-77.0221906900406,38.8885525,-77.032427,member
77268,F5F1BE3D253A6839,classic_bike,2021-01-01 08:45:54,2021-01-01 08:57:30,23rd & M St NW,31128.0,11th & M St NW,31266.0,38.905303,-77.050264,38.9055785,-77.027313,casual
23051,9CCE35865FC440AA,classic_bike,2021-01-01 08:46:30,2021-01-01 08:59:43,12th & L St NW,31251.0,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240.0,38.903819,-77.0284,38.88412,-77.04656999999999,member
60681,330C4DAE9F37ED4B,classic_bike,2021-01-01 08:46:35,2021-01-01 09:05:57,1st & Washington Hospital Center NW,31507.0,Connecticut Ave & Newark St NW / Cleveland Park,31305.0,38.928743,-77.012457,38.934267,-77.057979,casual
22638,BB1807F237FBD976,classic_bike,2021-01-01 08:49:41,2021-01-01 09:04:17,7th St & Massachusetts Ave NE,31647.0,7th St & Massachusetts Ave NE,31647.0,38.89222,-76.99602,38.89222,-76.99602,casual
61381,648E7C6DC2B40A47,electric_bike,2021-01-01 08:50:05,2021-01-01 08:56:40,10th & U St NW,31111.0,1st & M St NE,31603.0,38.91726966666667,-77.02592933333334,38.90589966666667,-77.00549366666667,member
81366,E38E45410584DB48,classic_bike,2021-01-01 08:50:23,2021-01-01 08:56:44,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,New Hampshire Ave & T St NW,31229.0,38.923389,-77.051833,38.915544,-77.038252,member
29085,6E16B646EFFBAABC,classic_bike,2021-01-01 08:50:23,2021-01-01 09:04:44,2nd & G St NE,31639.0,4th & M St SE,31652.0,38.89967,-77.00366600000001,38.876751,-77.000736,casual
17644,3D82C52F844F643E,classic_bike,2021-01-01 08:52:35,2021-01-01 08:55:42,Minnesota Ave & R St SE,31826.0,Good Hope Rd & 14th St SE,31803.0,38.869336499999996,-76.97851899999999,38.866611,-76.985238,member
1082,2C6E8CDC9D7F9B96,classic_bike,2021-01-01 08:55:11,2021-01-01 08:57:36,25th St & Pennsylvania Ave NW,31237.0,23rd & M St NW,31128.0,38.903827,-77.053485,38.905303,-77.050264,member
31393,01370484E7B49DD5,classic_bike,2021-01-01 08:55:55,2021-01-01 09:08:00,5th & K St NW,31600.0,18th & New Hampshire Ave NW,31324.0,38.903040000000004,-77.01902700000001,38.911268,-77.041829,member
66399,3AB31A5A8A905AE9,classic_bike,2021-01-01 08:57:36,2021-01-01 09:07:34,Jefferson Dr & 14th St SW,31247.0,Henry Bacon Dr & Lincoln Memorial Circle NW,31289.0,38.8885525,-77.032427,38.890539000000004,-77.04938299999999,casual
34235,FD99E01BECD47C0A,electric_bike,2021-01-01 08:58:04,2021-01-01 09:28:23,Massachusetts Ave & 6th St NE,31657.0,Massachusetts Ave & 6th St NE,31657.0,38.8929715,-76.99827183333333,38.8929715,-76.99826083333333,casual
15138,CE553424FD7D034B,classic_bike,2021-01-01 09:02:40,2021-01-01 09:16:22,Wisconsin Ave & Newark St NW,31302.0,Adams Mill & Columbia Rd NW,31104.0,38.934881,-77.072755,38.922925,-77.04258100000001,member
72099,5104DDFCEBE5B895,docked_bike,2021-01-01 09:05:39,2021-01-01 09:15:31,4th St & Mississippi Ave SE,31816.0,Valley Ave & Wheeler Rd SE,31824.0,38.836,-77.0009,38.836646,-76.993589,casual
30850,0251206A1D1548D0,classic_bike,2021-01-01 09:05:39,2021-01-01 09:08:27,Good Hope Rd & 14th St SE,31803.0,Minnesota Ave & R St SE,31826.0,38.866611,-76.985238,38.869336499999996,-76.97851899999999,member
16027,736689A9AA6B83C1,classic_bike,2021-01-01 09:09:41,2021-01-01 09:24:55,N Veitch St & Key Blvd,31028.0,Ballston Metro / Stuart St & 9th St N,31037.0,38.893237,-77.086063,38.881044,-77.11176800000001,member
70535,3BD2D5039C92A25C,electric_bike,2021-01-01 09:10:24,2021-01-01 10:29:54,New York Ave & Hecht Ave NE,31518.0,New York Ave & Hecht Ave NE,31518.0,38.9156645,-76.98378366666667,38.915465999999995,-76.98377533333333,casual
27824,DD0BC3CBFA832EC1,classic_bike,2021-01-01 09:10:30,2021-01-01 09:42:40,39th & Calvert St NW / Stoddert,31306.0,Hains Point/Buckeye & Ohio Dr SW,31273.0,38.922649,-77.077271,38.878433,-77.03023,member
45753,EAD30A8B68B6E658,classic_bike,2021-01-01 09:10:47,2021-01-01 09:15:54,Convention Center / 7th & M St NW,31223.0,6th St & Indiana Ave NW,31264.0,38.905737,-77.02226999999999,38.894573,-77.01994,casual
59614,8BBC7A4D3808AE85,classic_bike,2021-01-01 09:11:07,2021-01-01 09:28:45,1st & M St NE,31603.0,Oklahoma Ave & D St NE,31712.0,38.905696999999996,-77.005483,38.894474,-76.974828,member
37292,C43D5B17D897A7B5,classic_bike,2021-01-01 09:13:22,2021-01-01 09:20:39,20th St & Florida Ave NW,31110.0,Thomas Circle,31241.0,38.9154,-77.0446,38.9059,-77.0325,member
54674,69643EC621FCD1AC,classic_bike,2021-01-01 09:13:32,2021-01-01 09:20:42,3rd & Elm St NW,31118.0,14th & V St NW,31101.0,38.917621999999994,-77.01597,38.917764500000004,-77.032096,member
47317,2D10A0CDBD7D1DF1,classic_bike,2021-01-01 09:13:58,2021-01-01 09:17:24,3rd & M St NE,31627.0,1st & K St NE,31662.0,38.90546971494327,-77.0021304488182,38.902386,-77.005649,casual
30112,21A4E889BCD7AD41,classic_bike,2021-01-01 09:16:44,2021-01-01 09:33:33,3rd & H St NW,31604.0,21st St & G st NW,31328.0,38.899408,-77.015289,38.898308,-77.046402,member
20618,FAF2D1DA48462291,classic_bike,2021-01-01 09:17:31,2021-01-01 10:10:38,Potomac & Pennsylvania Ave SE,31606.0,Potomac & Pennsylvania Ave SE,31606.0,38.8803,-76.9862,38.8803,-76.9862,casual
14582,0DECB75AE17338E1,classic_bike,2021-01-01 09:18:08,2021-01-01 09:24:50,M St & Pennsylvania Ave NW,31246.0,New Hampshire Ave & Ward Pl NW,31212.0,38.905126,-77.056887,38.90571079190728,-77.04731762409209,member
50528,FB0A438EF7F7E612,classic_bike,2021-01-01 09:20:28,2021-01-01 09:26:29,11th & Girard St NW,31126.0,Columbia & Ontario Rd NW,31296.0,38.925636,-77.027112,38.924088,-77.040787,member
37863,37DCB62733C18E09,classic_bike,2021-01-01 09:20:36,2021-01-01 09:26:52,Vermont Ave & I St NW,31291.0,20th & L St NW,31250.0,38.901136451737045,-77.03445106744765,38.903584,-77.044789,member
22281,D817C34C3CC98CD6,classic_bike,2021-01-01 09:20:38,2021-01-01 09:30:32,11th & M St NW,31266.0,New Hampshire Ave & T St NW,31229.0,38.9055785,-77.027313,38.915544,-77.038252,member
16186,60BF6CEC2C83475E,classic_bike,2021-01-01 09:22:45,2021-01-01 09:38:09,Wilson Blvd & N Illinois St ,31902.0,Ballston Metro / Stuart St & 9th St N,31037.0,38.876528,-77.12711999999999,38.881044,-77.11176800000001,member
30027,C32F34D59AEB40E9,classic_bike,2021-01-01 09:23:33,2021-01-01 09:31:24,Wilson Blvd & N Illinois St ,31902.0,George Mason Dr & Wilson Blvd,31036.0,38.876528,-77.12711999999999,38.87887,-77.1207,member
14867,513E65326F31F048,classic_bike,2021-01-01 09:24:01,2021-01-01 09:29:59,15th & M St NW,31298.0,New Hampshire Ave & Ward Pl NW,31212.0,38.905424,-77.034674,38.90571079190728,-77.04731762409209,casual
30171,EA61937B9E26BE00,classic_bike,2021-01-01 09:24:09,2021-01-01 09:31:43,Wilson Blvd & N Illinois St ,31902.0,George Mason Dr & Wilson Blvd,31036.0,38.876528,-77.12711999999999,38.87887,-77.1207,member
