,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
28474,B73847D538C58091,classic_bike,2021-01-04 15:07:10,2021-01-04 15:21:51,Wisconsin Ave & Newark St NW,31302.0,Wisconsin Ave & Ingomar St NW,31317.0,38.934881,-77.072755,38.958267,-77.084636,member
37385,7191D6CFBD70AC33,electric_bike,2021-01-04 15:07:46,2021-01-04 15:18:10,11th & Kenyon St NW,31102.0,Thomas Circle,31241.0,38.9295965,-77.027843,38.90581916666667,-77.03251033333333,member
46457,D083E9B2BF952ED8,classic_bike,2021-01-04 15:07:48,2021-01-04 15:23:48,3rd & H St NE,31616.0,11th & H St NE,31614.0,38.900412,-77.001949,38.899983,-76.991383,member
20457,B8AEEB04811F7B91,classic_bike,2021-01-04 15:07:50,2021-01-04 15:17:32,1st & M St NE,31603.0,4th & W St NE,31500.0,38.905696999999996,-77.005483,38.919077,-77.000648,casual
56029,337DE07890B87365,classic_bike,2021-01-04 15:08:12,2021-01-04 15:35:35,Thomas Circle,31241.0,4th & M St SW,31108.0,38.9059,-77.0325,38.876697,-77.0178975,casual
25414,296E414B4369DEE8,classic_bike,2021-01-04 15:08:28,2021-01-04 15:14:19,Connecticut Ave & Newark St NW / Cleveland Park,31305.0,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,38.934267,-77.057979,38.923389,-77.051833,member
55875,94A3E1A6E8B3D428,docked_bike,2021-01-04 15:08:30,2021-01-04 15:41:43,Town Center Pkwy & Bowman Towne Dr,32210.0,Town Center Pkwy & Bowman Towne Dr,32210.0,38.962524,-77.361902,38.962524,-77.361902,casual
80934,680562879F5D1357,classic_bike,2021-01-04 15:08:31,2021-01-04 15:19:30,14th & V St NW,31101.0,Calvert St & Woodley Pl NW,31121.0,38.917764500000004,-77.032096,38.923583,-77.050046,member
30655,05466363DA55EE27,docked_bike,2021-01-04 15:08:35,2021-01-04 16:27:09,6th & H St NE,31615.0,6th & H St NE,31615.0,38.899972,-76.998347,38.899972,-76.998347,casual
27905,25FC36D2E18DD657,classic_bike,2021-01-04 15:09:01,2021-01-04 15:19:27,1st St & Potomac Ave SE,31668.0,M St & New Jersey Ave SE,31208.0,38.871840999999996,-77.00591,38.8763,-77.0037,member
73027,D32274D56CB7E9E6,classic_bike,2021-01-04 15:09:08,2021-01-04 15:21:44,11th & S St NW,31280.0,New Hampshire Ave & 24th St NW,31275.0,38.913761,-77.027025,38.901755,-77.051084,member
40205,C2FFD6CD4A606FB6,classic_bike,2021-01-04 15:09:20,2021-01-04 15:29:58,6th & K St NE,31645.0,20th St & Florida Ave NW,31110.0,38.90293157359119,-76.9984048604965,38.9154,-77.0446,member
63698,0E083C94CEC08104,electric_bike,2021-01-04 15:09:22,2021-01-04 15:12:49,22nd & I St NW / Foggy Bottom,31257.0,New Hampshire Ave & Ward Pl NW,31212.0,38.90118983333333,-77.048799,38.905613833333334,-77.04721483333333,member
28585,B801C5746DC8F9DF,electric_bike,2021-01-04 15:09:23,2021-01-04 15:19:26,1st & Washington Hospital Center NW,31507.0,10th & Florida Ave NW,31120.0,38.9287995,-77.01238916666667,38.920257166666666,-77.02551966666667,casual
62148,E92EDA21EB17434F,electric_bike,2021-01-04 15:10:01,2021-01-04 15:20:13,10th & E St NW,31256.0,1st & M St NE,31603.0,38.89574966666667,-77.02551683333333,38.9055525,-77.00566266666667,member
95421,B053DE1773C8CE33,classic_bike,2021-01-04 15:10:23,2021-01-04 15:14:51,14th & V St NW,31101.0,10th & Florida Ave NW,31120.0,38.917764500000004,-77.032096,38.920387,-77.025672,member
96342,CC2EB1AE09ECCEA9,classic_bike,2021-01-04 15:10:34,2021-01-04 15:24:13,39th & Veazey St NW,31308.0,18th St & Wyoming Ave NW,31114.0,38.943837,-77.077078,38.918809,-77.04157099999999,member
83023,3A74510901C5E7C2,electric_bike,2021-01-04 15:11:09,2021-01-04 15:40:13,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,Connecticut Ave & R St NW,31299.0,38.923468166666666,-77.05177133333333,38.912815,-77.04561483333333,member
6575,E95489AF97353ABA,classic_bike,2021-01-04 15:11:33,2021-01-04 15:19:09,5th & K St NW,31600.0,3rd & Elm St NW,31118.0,38.903040000000004,-77.01902700000001,38.917621999999994,-77.01597,member
93691,C53415F315CE6304,classic_bike,2021-01-04 15:11:34,2021-01-04 15:18:19,31st St & S Woodrow St,31072.0,N. Beauregard St. & Berkley St.,31928.0,38.837666,-77.09482,38.840796999999995,-77.108938,member
32546,645FDC5E3DE653D3,classic_bike,2021-01-04 15:11:39,2021-01-04 15:23:54,10th & U St NW,31111.0,8th & H St NW,31228.0,38.9172,-77.0259,38.8997,-77.02308599999999,member
68407,7D825158A4A37865,classic_bike,2021-01-04 15:12:12,2021-01-04 15:38:22,Lynn St & 19th St North,31014.0,Park Rd & Holmead Pl NW,31602.0,38.897315,-77.070993,38.9308,-77.0315,member
62285,04186D4F0E5ED395,classic_bike,2021-01-04 15:12:29,2021-01-04 15:30:48,1st & M St SE,31650.0,1st & M St NE,31603.0,38.876893,-77.006072,38.905696999999996,-77.005483,member
49495,A0CA95438688270C,classic_bike,2021-01-04 15:12:42,2021-01-04 15:21:16,14th & Luzon St NW,31416.0,3rd & Underwood St NW,31413.0,38.969489,-77.033509,38.968834,-77.016258,member
32192,044C939AB6F5595E,classic_bike,2021-01-04 15:12:52,2021-01-04 15:40:09,21st & I St NW,31205.0,12th St & Pennsylvania Ave SE,31644.0,38.90071062547464,-77.04644858837128,38.882489,-76.990121,member
69254,8DEFDD5622AACD7E,classic_bike,2021-01-04 15:12:53,2021-01-04 15:17:57,17th & Corcoran St NW,31214.0,20th St & Florida Ave NW,31110.0,38.9121,-77.0387,38.9154,-77.0446,member
80753,AF8CBDF96C8FBE91,classic_bike,2021-01-04 15:13:17,2021-01-04 15:16:58,14th & Irving St NW,31124.0,14th & Girard St NW,31123.0,38.928552,-77.032224,38.925284000000005,-77.032375,casual
68945,5DF976E58A013069,classic_bike,2021-01-04 15:13:23,2021-01-04 15:31:01,7th & R St NW / Shaw Library,31245.0,North Capitol St & F St NW,31624.0,38.912719,-77.022155,38.897446,-77.009888,member
69759,8F67E9DB8FDC5006,electric_bike,2021-01-04 15:13:36,2021-01-04 15:36:57,Reservoir Rd & 38th St NW,31325.0,15th & Euclid St  NW,31117.0,38.91269916666667,-77.07435316666667,38.92338733333333,-77.035271,member
41198,11BC2DA36810E7D6,electric_bike,2021-01-04 15:13:55,2021-01-04 15:32:59,Reservoir Rd & 38th St NW,31325.0,11th & Park Rd NW,31651.0,38.91272116666666,-77.0743255,38.93138133333333,-77.028193,member
74342,3E8754F28817127A,classic_bike,2021-01-04 15:13:59,2021-01-04 15:33:54,3rd & M St NE,31627.0,1st & N St  SE,31209.0,38.90546971494327,-77.0021304488182,38.8743,-77.0057,member
46707,1261D8DDCCC25291,classic_bike,2021-01-04 15:14:31,2021-01-04 15:36:12,17th & K St NW / Farragut Square,31233.0,Lamont & Mt Pleasant NW,31107.0,38.902060999999996,-77.038322,38.9319,-77.0388,casual
56119,B8989F88DB8B0EC8,classic_bike,2021-01-04 15:14:44,2021-01-04 15:34:52,Rhodes St & 16th St N,31018.0,Kenmore St & 24th St S,31061.0,38.892164,-77.079375,38.848454,-77.084918,casual
3911,4E0F1A4CD889F8DA,docked_bike,2021-01-04 15:15:11,2021-01-04 16:42:12,15th St & Constitution Ave NW,31321.0,15th St & Pennsylvania Ave NW,31129.0,38.892244,-77.033234,38.896465,-77.033381,casual
83176,2DB6079A06CBC382,classic_bike,2021-01-04 15:15:48,2021-01-04 15:29:32,8th & Eye St SE / Barracks Row,31608.0,3rd St & Pennsylvania Ave SE,31269.0,38.8792,-76.9953,38.887378000000005,-77.00195500000001,casual
21436,5DA44CE401AED366,classic_bike,2021-01-04 15:16:03,2021-01-04 15:25:56,7th & K St NW,31653.0,4th St & G St SW,31666.0,38.902674,-77.021392,38.881122999999995,-77.017658,member
31729,3F567B8291456346,classic_bike,2021-01-04 15:16:25,2021-01-04 15:38:50,9th & Upshur St NW,31404.0,9th & Upshur St NW,31404.0,38.9418,-77.0251,38.9418,-77.0251,member
41456,F99E6C80246C8EEB,classic_bike,2021-01-04 15:16:44,2021-01-04 15:23:29,New Hampshire Ave & Ward Pl NW,31212.0,22nd & H St NW,31127.0,38.90571079190728,-77.04731762409209,38.898925467168425,-77.04885238395946,member
44546,5FCAB5B748A75C64,classic_bike,2021-01-04 15:16:48,2021-01-04 15:31:28,Lynn St & 19th St North,31014.0,Hardy Rec Center,31326.0,38.897315,-77.070993,38.90970086204467,-77.08564639091493,casual
3835,ACCF8C24A2B99B1E,classic_bike,2021-01-04 15:17:57,2021-01-04 15:24:45,1st & H St NW,31638.0,6th St & Indiana Ave NW,31264.0,38.900358000000004,-77.012108,38.894573,-77.01994,member
83175,E4F9D75CAD1ED251,classic_bike,2021-01-04 15:18:15,2021-01-04 15:30:28,8th & Eye St SE / Barracks Row,31608.0,3rd St & Pennsylvania Ave SE,31269.0,38.8792,-76.9953,38.887378000000005,-77.00195500000001,casual
8604,2E77B6F9869BEF0E,classic_bike,2021-01-04 15:18:19,2021-01-04 15:38:27,New York Ave & 15th St NW,31222.0,Columbia Rd & Belmont St NW,31113.0,38.89903234416315,-77.03335404396056,38.920669000000004,-77.04368000000001,member
23454,BA781906855BDD15,electric_bike,2021-01-04 15:19:07,2021-01-04 15:55:44,15th St & Constitution Ave NW,31321.0,1st & D St SE,31643.0,38.89234666666667,-77.03313566666667,38.8850125,-77.0059755,member
51847,CE3635939C45814E,classic_bike,2021-01-04 15:19:21,2021-01-04 15:23:02,10th & Florida Ave NW,31120.0,14th & V St NW,31101.0,38.920387,-77.025672,38.917764500000004,-77.032096,member
42325,EE8ADDB9662F35F5,classic_bike,2021-01-04 15:20:34,2021-01-04 15:23:48,Ballston Metro / Stuart St & 9th St N,31037.0,Central Library / Quincy St & 10th St N,31025.0,38.881044,-77.11176800000001,38.88397,-77.10783,member
2134,AB516E79E7F50A92,classic_bike,2021-01-04 15:21:13,2021-01-04 15:28:39,11th & Girard St NW,31126.0,Thomas Circle,31241.0,38.925636,-77.027112,38.9059,-77.0325,member
73309,7C8C8BA70CD7C84A,classic_bike,2021-01-04 15:21:14,2021-01-04 15:35:28,22nd & P ST NW,31285.0,New Hampshire Ave & 24th St NW,31275.0,38.909394,-77.048728,38.901755,-77.051084,member
64843,578FA30B2F54957F,classic_bike,2021-01-04 15:21:19,2021-01-04 15:46:15,3rd & M St NE,31627.0,18th & L St NW,31224.0,38.90546971494327,-77.0021304488182,38.90374145091938,-77.0424520969391,member
25936,EA72CF79596B5338,classic_bike,2021-01-04 15:21:28,2021-01-04 15:36:42,18th & New Hampshire Ave NW,31324.0,New Jersey Ave & R St NW,31509.0,38.911268,-77.041829,38.912659000000005,-77.017669,member
77896,2CDEF323042ADA06,classic_bike,2021-01-04 15:21:44,2021-01-04 15:31:11,1st & O St NW,31519.0,7th & F St NW / National Portrait Gallery,31232.0,38.908643,-77.012365,38.89728304853854,-77.0221906900406,member
939,0B9F5131989BA3EF,classic_bike,2021-01-04 15:21:49,2021-01-04 15:33:43,California St & Florida Ave NW,31116.0,14th & Q St NW,31327.0,38.917761,-77.04061999999999,38.910674,-77.03188,member
45733,47235EEBA64D56ED,classic_bike,2021-01-04 15:21:58,2021-01-04 15:37:21,19th St & Pennsylvania Ave NW,31100.0,6th St & Indiana Ave NW,31264.0,38.9003,-77.0429,38.894573,-77.01994,member
2373,49FF0560C155849A,electric_bike,2021-01-04 15:22:25,2021-01-04 15:33:13,2nd & G St NE,31639.0,Stadium Armory Metro,31665.0,38.89959416666667,-77.003586,38.88555316666667,-76.97720683333333,member
11643,11EE00EB054D4F81,classic_bike,2021-01-04 15:22:58,2021-01-04 15:31:44,1st & H St NW,31638.0,15th & L St NW,31276.0,38.900358000000004,-77.012108,38.903649,-77.034918,member
68405,D38F50A9F7BBE7EC,classic_bike,2021-01-04 15:23:58,2021-01-04 15:32:51,4th St & K St NW,31642.0,19th & K St NW,31253.0,38.90240556584194,-77.01600551605225,38.902204,-77.04337,member
99313,A7B60647687EEEDE,classic_bike,2021-01-04 15:24:27,2021-01-04 15:44:26,18th St & Wyoming Ave NW,31114.0,1st & D St SE,31643.0,38.918809,-77.04157099999999,38.884916,-77.005965,member
15676,26A0DBBCD1E17F79,classic_bike,2021-01-04 15:24:40,2021-01-04 15:42:41,1st & M St NE,31603.0,18th & L St NW,31224.0,38.905696999999996,-77.005483,38.90374145091938,-77.0424520969391,casual
20893,67E1FEB2CD1270D2,classic_bike,2021-01-04 15:25:03,2021-01-04 16:08:28,3rd & H St NE,31616.0,Rhode Island Ave & 39th St / Brentwood Arts Exchange,32413.0,38.900412,-77.001949,38.939271000000005,-76.955047,casual
42756,C424FE1F855160EA,classic_bike,2021-01-04 15:25:20,2021-01-04 15:41:37,4th & M St SW,31108.0,13th St & New York Ave NW,31227.0,38.876697,-77.0178975,38.900283,-77.029822,casual
8913,D43A706302076AEB,classic_bike,2021-01-04 15:26:17,2021-01-04 15:29:21,20th & L St NW,31250.0,25th St & Pennsylvania Ave NW,31237.0,38.903584,-77.044789,38.903827,-77.053485,member
67285,C32AA943CAF466F0,electric_bike,2021-01-04 15:26:25,2021-01-04 15:38:40,Calvert St & Woodley Pl NW,31121.0,New Jersey Ave & R St NW,31509.0,38.923551,-77.05003566666667,38.912752000000005,-77.0175515,member
28110,986BD81C451AD5EE,docked_bike,2021-01-04 15:26:44,2021-01-04 15:43:32,Kennedy Center,31211.0,Hains Point/Buckeye & Ohio Dr SW,31273.0,38.897293,-77.05556999999999,38.878433,-77.03023,casual
8385,F7FCD8073182F49F,classic_bike,2021-01-04 15:26:45,2021-01-04 15:43:31,15th & W St NW,31125.0,M St & Pennsylvania Ave NW,31246.0,38.9190185,-77.034449,38.905126,-77.056887,member
59773,CDCCB7485C35CEB4,classic_bike,2021-01-04 15:27:01,2021-01-04 15:50:38,Connecticut & Nebraska Ave NW,31310.0,34th St & Wisconsin Ave NW,31226.0,38.955016,-77.069956,38.916441999999996,-77.0682,member
1103,703C7B7B6EA43A3B,electric_bike,2021-01-04 15:27:13,2021-01-04 15:36:49,New Hampshire & Gallatin St NW,31418.0,3rd St & Riggs Rd NE,31412.0,38.95162333333333,-77.01290916666666,38.95747216666667,-77.00227633333333,casual
46732,E2167BDC032CB079,classic_bike,2021-01-04 15:27:14,2021-01-04 15:57:00,Oklahoma Ave & Benning Rd NE,31719.0,Oklahoma Ave & Benning Rd NE,31719.0,38.8974996,-76.9695094,38.8974996,-76.9695094,member
50213,1DBE2AD5ECB1EADD,classic_bike,2021-01-04 15:27:34,2021-01-04 15:33:34,5th & K St NW,31600.0,Florida Ave & R St NW,31503.0,38.903040000000004,-77.01902700000001,38.9126,-77.0135,member
96811,CFCF7E7557954849,classic_bike,2021-01-04 15:27:44,2021-01-04 15:32:42,16th & Irving St NW,31122.0,18th St & Wyoming Ave NW,31114.0,38.928893,-77.03625,38.918809,-77.04157099999999,member
21792,8594F1E422A69AA2,classic_bike,2021-01-04 15:27:47,2021-01-04 15:34:17,Fort Totten Metro,31515.0,Chillum Rd & Riggs Rd / Riggs Plaza,32416.0,38.952369,-77.002721,38.961737,-76.995922,casual
91772,BC361ECE4BCFE1D9,electric_bike,2021-01-04 15:27:49,2021-01-04 15:35:06,14th & R St NW,31202.0,16th & Harvard St NW,31103.0,38.91299966666666,-77.03169916666667,38.92617966666667,-77.03660266666667,member
23438,65E65A00898E6C01,classic_bike,2021-01-04 15:28:26,2021-01-04 15:36:40,1st & N St  SE,31209.0,1st & D St SE,31643.0,38.8743,-77.0057,38.884916,-77.005965,member
11475,F36D23C2592CCA7F,electric_bike,2021-01-04 15:28:53,2021-01-04 15:33:19,1st & M St NE,31603.0,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31523.0,38.90573316666666,-77.00546066666666,38.914946666666665,-77.00780366666666,member
33659,82D200C93D41447D,classic_bike,2021-01-04 15:29:09,2021-01-04 15:52:00,13th & H St NE,31611.0,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613.0,38.90042673988099,-76.98825001716614,38.884260087971725,-76.99473559856416,member
14215,A21527465891DA23,electric_bike,2021-01-04 15:29:19,2021-01-04 15:38:28,17th & K St NW,31213.0,Florida Ave & R St NW,31503.0,38.90267033333333,-77.03852183333333,38.912480333333335,-77.01364916666667,casual
31155,79BF85E0A0E5C4F0,classic_bike,2021-01-04 15:29:31,2021-01-04 15:38:02,15th & P St NW,31201.0,14th & Belmont St NW,31119.0,38.909867999999996,-77.034421,38.921074,-77.031887,member
68697,E7A2151D9FDBCB1F,classic_bike,2021-01-04 15:29:36,2021-01-04 15:30:24,Key West Ave & Siesta Key Way,32052.0,Key West Ave & Siesta Key Way,32052.0,39.105295,-77.194774,39.105295,-77.194774,casual
24774,BDF94B18AB3FD4C8,classic_bike,2021-01-04 15:29:39,2021-01-04 15:42:24,15th & Euclid St  NW,31117.0,Rhode Island & Connecticut Ave NW,31239.0,38.92333,-77.0352,38.90599569999115,-77.03980207443237,member
12312,5FEC810320722BCE,classic_bike,2021-01-04 15:29:42,2021-01-04 15:42:19,15th & Euclid St  NW,31117.0,Rhode Island & Connecticut Ave NW,31239.0,38.92333,-77.0352,38.90599569999115,-77.03980207443237,member
62673,F4252C913686A42C,classic_bike,2021-01-04 15:29:52,2021-01-04 15:40:00,7th & T St NW,31109.0,New Hampshire Ave & Ward Pl NW,31212.0,38.9155,-77.0222,38.90571079190728,-77.04731762409209,member
6185,DAD212623C7429DD,classic_bike,2021-01-04 15:29:53,2021-01-04 15:42:35,13th & U St NW,31132.0,23rd & E St NW ,31260.0,38.916936453236524,-77.02963113784791,38.896104,-77.049882,member
83463,8C3BA7BD4BB527DB,classic_bike,2021-01-04 15:31:40,2021-01-04 15:38:57,14th & Irving St NW,31124.0,12th & U St NW,31268.0,38.928552,-77.032224,38.916787,-77.028139,member
96909,14BB13CD83CD108A,classic_bike,2021-01-04 15:31:58,2021-01-04 15:37:27,14th & V St NW,31101.0,Massachusetts Ave & Dupont Circle NW,31200.0,38.917764500000004,-77.032096,38.9101,-77.0444,member
63298,60409D7215A60E0B,classic_bike,2021-01-04 15:32:21,2021-01-04 15:45:28,1st & Washington Hospital Center NW,31507.0,4th St & K St NW,31642.0,38.928743,-77.012457,38.90240556584194,-77.01600551605225,member
56947,5E0578BF0946655A,classic_bike,2021-01-04 15:32:30,2021-01-04 15:32:43,Capitol Ave & Kendall St NE,31530.0,Capitol Ave & Kendall St NE,31530.0,38.910993,-76.985854,38.910993,-76.985854,member
62844,80E040823960648C,classic_bike,2021-01-04 15:33:01,2021-01-04 15:39:26,Capitol Ave & Kendall St NE,31530.0,Union Market,31517.0,38.910993,-76.985854,38.907908,-76.99707,member
36917,A98B034CFDFBC427,classic_bike,2021-01-04 15:33:21,2021-01-04 15:38:21,18th & New Hampshire Ave NW,31324.0,20th & L St NW,31250.0,38.911268,-77.041829,38.903584,-77.044789,member
96440,48C210901F41F128,electric_bike,2021-01-04 15:33:28,2021-01-04 16:19:25,14th & Harvard St NW,31105.0,18th St & Wyoming Ave NW,31114.0,38.9267665,-77.0320885,38.91880483333333,-77.041569,casual
93795,F059BF30C94C3BD7,classic_bike,2021-01-04 15:33:31,2021-01-04 15:46:16,14th & Otis Pl NW,31131.0,Lamont & Mt Pleasant NW,31107.0,38.934405,-77.032687,38.9319,-77.0388,member
21451,74B27E591CA37472,classic_bike,2021-01-04 15:33:33,2021-01-04 15:48:56,14th St & Spring Rd NW,31401.0,23rd & M St NW,31128.0,38.9375,-77.0328,38.905303,-77.050264,member
32093,8633109D1CB04ABF,electric_bike,2021-01-04 15:33:34,2021-01-04 15:39:06,6th & H St NE,31615.0,15th & F St NE,31632.0,38.90005683333333,-76.998387,38.89712583333333,-76.9836045,member
36165,58D1F5A219D2DC1A,classic_bike,2021-01-04 15:34:05,2021-01-04 15:35:30,18th & R St NW,31278.0,17th & Corcoran St NW,31214.0,38.912648,-77.041834,38.9121,-77.0387,member
435,C7457AFEC9406F84,classic_bike,2021-01-04 15:34:14,2021-01-04 15:44:33,North Capitol St & G Pl NE,31637.0,11th & F St NW,31262.0,38.899703,-77.008911,38.897857,-77.026975,casual
34853,53325FFE3666FF7D,classic_bike,2021-01-04 15:34:32,2021-01-04 15:43:48,22nd & I St NW / Foggy Bottom,31257.0,14th & L St NW,31283.0,38.90088,-77.048911,38.903658,-77.03173699999999,member
42485,D3E3EE695B4F5A2A,classic_bike,2021-01-04 15:34:45,2021-01-04 15:41:42,Central Library / Quincy St & 10th St N,31025.0,Clarendon Metro / Wilson Blvd & N Highland St,31022.0,38.88397,-77.10783,38.887859999999996,-77.094875,member
56353,DF79543BAFF64211,classic_bike,2021-01-04 15:34:58,2021-01-04 15:42:02,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613.0,2nd St & Massachusetts Ave NE,31641.0,38.884260087971725,-76.99473559856416,38.894971999999996,-77.003135,member
60765,7330880E157831C0,electric_bike,2021-01-04 15:35:44,2021-01-04 15:43:21,Reservoir Rd & 38th St NW,31325.0,48th Pl & MacArthur Blvd NW,31322.0,38.9126775,-77.07432850000001,38.91702683333333,-77.09565366666666,casual
71970,D826F2D45C028881,classic_bike,2021-01-04 15:35:56,2021-01-04 15:45:02,15th & East Capitol St NE,31630.0,8th & East Capitol St NE,31629.0,38.889908,-76.983326,38.889988,-76.995193,member
50381,05FF30619905B643,classic_bike,2021-01-04 15:36:14,2021-01-04 16:00:26,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613.0,15th & M St NW,31298.0,38.884260087971725,-76.99473559856416,38.905424,-77.034674,member
44108,CB36AF19E28A2A8F,docked_bike,2021-01-04 15:36:30,2021-01-04 15:46:27,Friendship Blvd & Willard Ave,32040.0,Friendship Blvd & Willard Ave,32040.0,38.96115,-77.08865899999999,38.96115,-77.08865899999999,casual
6642,56C2EF5064F8E5A3,classic_bike,2021-01-04 15:36:34,2021-01-04 15:41:31,10th & Monroe St NE,31504.0,18th & Monroe St NE,31521.0,38.932514000000005,-76.992889,38.93293,-76.979517,member
23083,05E7E13C7DF00419,classic_bike,2021-01-04 15:37:31,2021-01-04 17:42:22,Metro Center / 12th & G St NW,31230.0,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240.0,38.898364,-77.027869,38.88412,-77.04656999999999,casual
43546,71D699D327893986,classic_bike,2021-01-04 15:37:38,2021-01-04 15:56:57,Maine Ave & 7th St SW,31609.0,19th & East Capitol St SE,31601.0,38.87869359939696,-77.02305436134337,38.8896,-76.9769,member
5351,67D77F311C93DA2B,electric_bike,2021-01-04 15:37:45,2021-01-04 16:05:27,24th & N St NW,31255.0,10th & Florida Ave NW,31120.0,38.906681166666665,-77.0512425,38.92041833333333,-77.02577066666667,casual
50741,98E5F538FB7F42B7,classic_bike,2021-01-04 15:38:25,2021-01-04 15:46:30,Utah St & 11th St N,31049.0,Fairfax Dr & Wilson Blvd,31023.0,38.883669,-77.113905,38.885801,-77.09774499999999,member
23097,903190D0F86EF5F1,classic_bike,2021-01-04 15:38:38,2021-01-04 17:42:21,Metro Center / 12th & G St NW,31230.0,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31240.0,38.898364,-77.027869,38.88412,-77.04656999999999,casual
76559,685672D138C51FF4,classic_bike,2021-01-04 15:38:47,2021-01-04 15:39:09,Lincoln Park / 13th & East Capitol St NE ,31619.0,Lincoln Park / 13th & East Capitol St NE ,31619.0,38.890461,-76.988355,38.890461,-76.988355,member
32336,A94C5E11DD3A7EA7,classic_bike,2021-01-04 15:38:48,2021-01-04 15:46:19,6th & H St NE,31615.0,15th & F St NE,31632.0,38.899972,-76.998347,38.897195,-76.983575,member
25814,D64878A4F11F9A4E,electric_bike,2021-01-04 15:39:00,2021-01-04 16:11:32,New Hampshire Ave & 24th St NW,31275.0,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,38.90170416666667,-77.05111966666666,38.92340733333333,-77.05194066666667,member
75301,F3B72EAC919D0B1D,classic_bike,2021-01-04 15:39:09,2021-01-04 15:43:44,1st & O St NW,31519.0,8th & O St NW,31281.0,38.908643,-77.012365,38.908640000000005,-77.02277,member
71471,BB7A287A59B5F09E,classic_bike,2021-01-04 15:39:17,2021-01-04 15:57:44,37th & O St NW / Georgetown University,31236.0,15th & P St NW,31201.0,38.907740000000004,-77.071652,38.909867999999996,-77.034421,member
78442,8048BDAE2DF6AB16,classic_bike,2021-01-04 15:39:23,2021-01-04 15:57:43,Lincoln Park / 13th & East Capitol St NE ,31619.0,4th & M St SW,31108.0,38.890461,-76.988355,38.876697,-77.0178975,member
70590,CAF4E58B3C85DA7E,electric_bike,2021-01-04 15:39:39,2021-01-04 15:47:32,10th & Florida Ave NW,31120.0,1st & Rhode Island Ave NW,31506.0,38.920491,-77.02570983333334,38.915365,-77.01228633333334,casual
93107,4FFF91620D2DABEF,classic_bike,2021-01-04 15:40:02,2021-01-04 16:03:28,14th & Irving St NW,31124.0,Rhode Island Ave Metro,31516.0,38.928552,-77.032224,38.920682,-76.995876,member
63983,9A7A6506EBAEB541,classic_bike,2021-01-04 15:40:07,2021-01-04 15:48:44,22nd & H St NW,31127.0,New Hampshire Ave & Ward Pl NW,31212.0,38.898925467168425,-77.04885238395946,38.90571079190728,-77.04731762409209,member
93433,8E0768C577346292,classic_bike,2021-01-04 15:40:19,2021-01-04 15:43:52,14th & Belmont St NW,31119.0,New Hampshire Ave & T St NW,31229.0,38.921074,-77.031887,38.915544,-77.038252,member
73444,CCB4EA60FE68A303,classic_bike,2021-01-04 15:40:53,2021-01-04 15:46:42,3rd & D St SE,31605.0,1st & N St  SE,31209.0,38.8851,-77.0023,38.8743,-77.0057,member
83498,566D2A0CA5E1AA25,classic_bike,2021-01-04 15:40:56,2021-01-04 15:50:13,7th & S St NW,31130.0,20th St & Florida Ave NW,31110.0,38.914204318729794,-77.0221745967865,38.9154,-77.0446,member
25374,C81F954DC1D58608,classic_bike,2021-01-04 15:41:24,2021-01-04 16:08:22,New Hampshire Ave & 24th St NW,31275.0,Woodley Park Metro / Calvert St & Connecticut Ave NW,31323.0,38.901755,-77.051084,38.923389,-77.051833,casual
31060,9D368471C6B0277B,classic_bike,2021-01-04 15:41:43,2021-01-04 16:03:00,Potomac & M St NW,31295.0,14th & Belmont St NW,31119.0,38.905368,-77.065149,38.921074,-77.031887,member
67996,6F7B88A92A77FF25,classic_bike,2021-01-04 15:41:45,2021-01-04 15:43:35,17th & Corcoran St NW,31214.0,18th & R St NW,31278.0,38.9121,-77.0387,38.912648,-77.041834,member
22421,009688FAD382B19C,classic_bike,2021-01-04 15:41:46,2021-01-04 15:43:54,18th & R St NW,31278.0,New Hampshire Ave & T St NW,31229.0,38.912648,-77.041834,38.915544,-77.038252,member
73934,2F99C9C2880E6676,classic_bike,2021-01-04 15:43:00,2021-01-04 15:53:41,Massachusetts Ave & 6th St NE,31657.0,1st & N St  SE,31209.0,38.892934000000004,-76.998273,38.8743,-77.0057,casual
66751,82FF8AE9D4DB349C,electric_bike,2021-01-04 15:43:02,2021-01-04 15:53:42,5th & K St NW,31600.0,20th & O St NW / Dupont South,31234.0,38.9031145,-77.01907666666666,38.908663166666656,-77.04455366666667,casual
13649,ECE39E2EEBA62B45,classic_bike,2021-01-04 15:43:12,2021-01-04 15:50:50,Fenton St & New York Ave ,32001.0,Fenton St & Ellsworth Dr ,32036.0,38.985403999999996,-77.02308199999999,38.997033,-77.02560799999999,member
